date,PS_OL(tonVS),FWW_OL(tonVS),Digester B_TS(%),Digester B_VS(%),Digester B_CH4(%),Digester B_CO2(%),Digester B_H2S,Biogas B
2012-10-18,5.446973739999999,15.797025600000001,,,0.6257731958762887,0.374,,16160.18387514841
2012-10-19,,,,,0.6237113402061856,0.377,,16269.36705520363
2012-10-20,,,,,0.6206185567010309,0.3779999999999999,,16570.78915820002
2012-10-21,,,0.0357,0.020495370000000002,0.6237113402061856,0.377,,16483.18991463316
2012-10-22,6.947962560000001,12.502494180000001,0.036,0.0200952,0.6247422680412371,0.366,,14075.62395269229
2012-10-23,5.0859963,14.76623483,,,0.6185567010309279,0.374,,15000.06237997557
2012-10-24,3.7416455999999996,14.54219565,0.0365,0.0211481,0.6175257731958763,0.375,,16286.3463004386
2012-10-25,4.694342399999999,16.78963356,0.0374,0.0219912,0.6278350515463917,0.371,,16366.42152229295
2012-10-26,4.1177018,14.700329325,,,0.6309278350515464,0.374,,16433.12653755131
2012-10-27,,,,,0.6237113402061856,0.371,,15992.69184914956
2012-10-28,,,0.0389,0.02427749,0.6247422680412371,0.364,,15484.73785905348
2012-10-29,4.644326939999999,12.950348647500002,0.0368,0.02091712,0.6268041237113402,0.368,,15064.38984829757
2012-10-30,4.583650680000001,15.186807159999999,0.03829737508942431,0.02161743337337619,0.6288659793814433,0.368,,15797.51376195855
2012-10-31,6.61078409403606,14.502671751154857,0.03733045052473279,0.020684539587602312,0.6298969072164948,0.371,,16068.90591129654
2012-11-01,6.749019624289472,15.180446428123384,0.03814488219582951,0.02144663964441034,0.6319587628865979,0.373,,16841.25827441383
2012-11-02,9.942779509664364,15.177807145711544,,,0.6319587628865979,0.373,,16210.99276016253
2012-11-03,,,,,0.6319587628865979,0.373,,16619.03840028874
2012-11-04,,,0.03954463113621918,0.023093336741355587,0.6309278350515464,0.374,,16511.66233197752
2012-11-05,10.212483673197642,15.664116696319093,0.03899542729359118,0.02219621478101987,0.622680412371134,0.371,,15681.40575382434
2012-11-06,5.869376638536204,15.59058665378718,0.03988389866277448,0.022994630288631336,0.6185567010309279,0.375,,16203.17385769386
2012-11-07,7.172102506792043,16.11033161653925,0.04038521388637913,0.023582947516907406,0.6164948453608248,0.374,,16912.08110899775
2012-11-08,8.205978891382324,15.709436140506151,0.04086885891825894,0.02389034225957931,0.622680412371134,0.376,,16618.34020645949
2012-11-09,9.31962432973577,15.139407481323126,,,0.622680412371134,0.374,,17236.6170854958
2012-11-10,,,,,0.6288659793814433,0.368,,16558.25058854722
2012-11-11,,,,,0.6216494845360825,0.3720000000000001,,17155.00956612802
2012-11-12,,,,,0.634020618556701,0.365,,16360.30312698485
2012-11-13,,,,,0.634020618556701,0.368,,17294.61488274999
2012-11-14,,,,,0.622680412371134,0.375,,16708.23426672291
2012-11-15,,,0.03805234981862225,,0.622680412371134,0.374,,17060.72540721124
2012-11-16,,,,,0.6309278350515464,0.3720000000000001,,16626.0237216907
2012-11-17,,,,,0.6268041237113402,0.374,,16550.41546077113
2012-11-18,,,0.03771156841080039,,0.6237113402061856,0.374,,17705.89019259956
2012-11-19,,,0.03638446243413343,,0.6268041237113402,0.37,,14004.3823450571
2012-11-20,,,0.0368787832221888,,0.6237113402061856,0.374,,13351.46547370653
2012-11-21,,,0.03829858163631421,,0.6247422680412371,0.374,,15838.49492306878
2012-11-22,,,0.03815923921754395,,0.6206185567010309,0.379,,16700.91691536325
2012-11-23,,,,,0.6185567010309279,0.3779999999999999,,17388.0184093516
2012-11-24,,,,,0.6195876288659794,0.374,,18299.45955827241
2012-11-25,,,0.03805280385937298,,0.6309278350515464,0.3720000000000001,,17857.72311739057
2012-11-26,,,0.03766202949026279,0.020433897438879224,0.6298969072164948,0.37,,15803.43415396848
2012-11-27,7.238296203879279,13.941739950618464,0.03736826025007364,0.021349159708942692,0.6309278350515464,0.37,,16475.27825660411
2012-11-28,5.775848709369922,13.884392824729703,0.03928973052850511,0.02121109547052697,0.622680412371134,0.376,,15814.09029247178
2012-11-29,6.957229760821112,10.60871246767215,0.03899510732544093,0.021615977753825597,0.6288659793814433,0.374,,15855.4983413372
2012-11-30,7.172995127025097,9.926200043744306,,,0.6195876288659794,0.38,,15982.87068886444
2012-12-01,,,,,0.6206185567010309,0.3779999999999999,,15483.87621684249
2012-12-02,,,,,0.6237113402061856,0.38,,15595.62657575294
2012-12-03,,,0.0362525069444339,0.01924801905058323,0.622680412371134,0.37,,13349.27437635907
2012-12-04,4.319118635316108,10.73626609339318,0.03854514240747425,0.020782236623527746,0.6164948453608248,0.377,,11289.42203873324
2012-12-05,1.704607445207934,11.56126067809093,0.03717234417362977,0.0196416134519962,0.6206185567010309,0.374,,11762.65758891674
2012-12-06,3.4872509750776195,9.539748609205986,0.0374133281812213,0.019677049010523886,0.609278350515464,0.379,,12278.27680032097
2012-12-07,8.662685491784579,9.847029172252766,,,0.6123711340206186,0.379,,12785.6965467981
2012-12-08,,,,,0.6041237113402063,0.381,,12306.72700142466
2012-12-09,,,0.03727982135384545,0.0193980857608154,0.6041237113402063,0.386,,11442.8600960136
2012-12-10,11.750052221958386,12.768843359925564,0.03751775013625999,0.019839834690687348,0.6237113402061856,0.3720000000000001,,10826.83554616074
2012-12-11,4.019937062841942,11.382868061968017,0.03634558406345134,0.01878156663702923,0.6257731958762887,0.374,,11013.76507732413
2012-12-12,7.654494426610314,11.231469819489808,0.03681949083660022,0.01837640235034252,0.6041237113402063,0.386,,12235.91136005333
2012-12-13,13.384774022678481,10.026001468412439,,,0.6123711340206186,0.382,,12654.67252216233
2012-12-14,,,,,0.6082474226804124,0.3779999999999999,,13034.4658745995
2012-12-15,,,,,0.6123711340206186,0.3779999999999999,,13576.21554512024
2012-12-16,,,0.0377022854520406,0.019336779764270957,0.6134020618556701,0.377,,14368.42744058386
2012-12-17,11.730584154626056,12.226749380994493,0.03752529463394756,0.01901256602915451,0.6123711340206186,0.366,,14467.18623296136
2012-12-18,8.418802867423626,15.399680647025427,,,0.6134020618556701,0.3720000000000001,,14657.31765046481
2012-12-19,,,0.03811238828563177,0.020010416986279297,0.6164948453608248,0.374,,16384.59450379142
2012-12-20,9.806977393803122,13.751934588390514,0.03490370538499567,0.017615004756068506,0.6144329896907217,0.377,,16526.38993652362
2012-12-21,9.003984252639363,16.26933275781924,,,0.6175257731958763,0.3779999999999999,,17417.94586228144
2012-12-22,,,,,0.611340206185567,0.3720000000000001,,16032.27164134977
2012-12-23,,,0.03719850203591726,0.020101696780923398,0.6216494845360825,0.368,,15776.34616604018
2012-12-24,11.346930175413295,11.908526480160182,,,0.6216494845360825,0.375,,12382.60395161939
2012-12-25,,,0.03728265286244624,0.01877746232984524,0.6237113402061856,0.3779999999999999,,14092.82082907779
2012-12-26,8.317266537883754,11.704773079931766,0.03803125462966683,0.021102069004901997,0.6020618556701031,0.387,,13354.11634634512
2012-12-27,9.047806427337939,11.563568824695391,0.03791190232881633,0.02121672930841939,0.6082474226804124,0.383,,14269.92144198173
2012-12-28,9.638683157507373,12.472498096184154,,,0.6000000000000001,0.386,,14957.69847525496
2012-12-29,,,,,0.6082474226804124,0.374,,15271.43016189306
2012-12-30,,,0.03743912225604036,0.020470232971997,0.6082474226804124,0.374,,15481.60841509942
2012-12-31,7.916013258996826,13.171521653269371,,,0.6072164948453608,0.3720000000000001,,15350.39223131678
2013-01-02,8.341464660003476,14.896197860811279,0.0365055522907802,0.01854390578528151,0.594,0.374,,15888.21276005257
2013-01-03,9.085551961854112,12.812877357611962,0.0359586562398277,0.01997576824562479,0.591,0.386,,15828.46909492714
2013-01-04,15.583569836182201,13.313854210604127,,,0.5920000000000001,0.388,,15835.13237590406
2013-01-05,,,,,0.593,0.383,,15180.51580591475
2013-01-06,,,,,0.586,0.384,,13084.16114306023
2013-01-07,9.494764709132319,8.60441230472813,0.03549282653862226,0.01935780395882009,0.5920000000000001,0.3779999999999999,,12097.89147337179
2013-01-08,6.518184308263371,9.050284103881552,0.03550272568136375,0.019679143694104628,0.594,0.3779999999999999,,13285.61003844021
2013-01-09,7.033005237847136,15.5563354161893,0.03629667489868067,0.02067299124617779,0.5760000000000001,0.388,,11765.19287291584
2013-01-10,6.977881198162503,15.459464144626386,0.03567238530416759,0.019562089361569585,0.585,0.39,,15356.31933838656
2013-01-11,6.240810873381297,19.74948997460069,0.03582852353573773,0.02011723441651579,0.583,0.39,,16423.55439907214
2013-01-12,,,,,0.584,0.392,,18860.56239422002
2013-01-13,,,,,0.5870000000000001,0.394,,18527.24191758373
2013-01-14,7.456104386638796,18.18987898982687,0.03539688802588827,0.02121500510262367,0.578,0.379,,19205.07532031448
2013-01-15,6.22976895658763,16.54428466066973,0.03538319891770918,0.020693753520596856,0.583,0.381,,17654.44364709884
2013-01-16,6.01881329840944,17.805726541903994,0.03544698878611467,0.021174682324278684,0.586,0.383,,17639.42701501263
2013-01-17,7.315619330678485,16.501542404358837,0.0360261254778875,0.020414693672375042,0.5760000000000001,0.386,,17999.70472985793
2013-01-18,7.069096085447013,14.114804293300871,0.03600374702473362,0.02082471274879083,0.578,0.384,,17849.84213955381
2013-01-19,,,,,0.585,0.382,,15340.07510197815
2013-01-20,,,,,0.5770000000000001,0.39,,14918.04833934392
2013-01-21,,,,,0.5870000000000001,0.3720000000000001,,12532.82174348663
2013-01-22,9.17619359400553,13.194067216085866,0.03492814145088928,0.019916961965770526,0.59,0.377,,16102.74783303223
2013-01-23,7.367252511863123,13.877165592524442,0.0344932004022913,0.019545282547812484,0.5720000000000001,0.386,,15747.25171866732
2013-01-24,8.141308984684372,14.33177994185122,0.03526653710420321,0.020153530608881698,0.58,0.386,,16259.24038672305
2013-01-25,7.930644220257737,14.803878237710835,0.03492160566668322,0.020547995691304458,0.585,0.38,,16469.29596609573
2013-01-26,,,,,0.588,0.38,,16851.04844677399
2013-01-27,,,,,0.5870000000000001,0.384,,16461.83595557898
2013-01-28,7.755005070369603,14.154982967047378,0.03557438816708667,0.020711422939208128,0.5920000000000001,0.38,,15872.16203547616
2013-01-29,8.47967713726483,14.90078564147806,0.03523706888050013,0.02067932148609618,0.584,0.382,,10188.23773900047
2013-01-30,7.6461695585053295,15.21856583272413,0.03554292498437511,0.020760227090858778,0.5870000000000001,0.38,,16306.81735824988
2013-01-31,6.407597799545391,16.509684574809302,0.03505940203329305,0.0205847727549276,0.574,0.388,,16580.74972893794
2013-02-01,,,,,0.578,0.386,,17838.57617841548
2013-02-02,,,,,0.5660000000000001,0.387,,17826.99244798938
2013-02-03,,,,,0.603,0.365,,17580.89385578344
2013-02-04,9.445524834480885,14.16806160347947,0.03450953692075515,0.020402360459287908,0.588,0.374,,14355.73068062494
2013-02-05,10.47791270716367,14.804410935069386,0.0344384486988133,0.020477531907810632,0.59,0.3779999999999999,,16250.41766670301
2013-02-06,7.369782153404366,16.35483534034925,0.03373629715884656,0.02025332721478938,0.58,0.38,,15187.25374945848
2013-02-07,4.746460292680901,14.466088886467203,0.03284449725681059,0.019165968025237175,0.573,0.386,,16332.16207933991
2013-02-08,,,,,0.594,0.382,,15761.36861405955
2013-02-09,,,,,0.584,0.386,,17515.01009689655
2013-02-10,,,,,0.594,0.384,,18269.31744187177
2013-02-11,,,,,,,,13144.31166921284
2013-02-12,7.3771279854619864,,0.03297052333152461,0.019240488673015366,0.586,0.38,,8287.46506916286
2013-02-13,5.745130589262588,22.190508278881044,0.03335084431319103,0.019251787926417924,0.5820000000000001,0.382,,10273.97885293826
2013-02-14,6.760927938856508,26.180169936313565,0.03430639483447005,0.020289350632890873,0.564,0.398,,18931.94056073506
2013-02-15,,20.79706400280296,0.03384167814834341,0.019794486295994777,0.55,0.402,,21604.74289945341
2013-02-16,,,,,0.575,0.39,,17432.4391519687
2013-02-17,,,,,0.583,0.385,,16708.77893460084
2013-02-18,16.907260793633704,,0.03388150409582232,0.021599468890185308,0.598,0.365,,13755.64627264634
2013-02-19,,12.988886172685627,0.03651645842371225,0.021012255491575867,0.602,0.365,,13776.01293275368
2013-02-20,23.081451677357926,17.55554743848462,0.03225503738661042,0.01874398443051273,0.598,0.37,,12764.91882245039
2013-02-21,10.632134428012312,11.212776381218,0.03069948882686291,0.01788452200295131,0.6,0.407,164.0,15157.98440781893
2013-02-22,15.495969126778592,10.53670485611924,0.03148357289411097,0.018607490803004185,0.617,0.393,225.0,14021.08712696446
2013-02-23,,,,,,,,13802.39156686903
2013-02-24,,,,,0.612,0.389,255.0,12358.57603242269
2013-02-25,13.14697697300015,,0.03467069678661605,0.020482398504072803,,,,14028.51762032017
2013-02-26,11.077983672413108,,0.03476706630968898,0.019785260683584546,0.612,0.398,420.0,16830.51777777242
2013-02-27,14.749901343173883,,0.0351502580351177,0.020820054799073194,,,,13240.84780610274
2013-02-28,13.603363007426221,,0.03017886177043277,0.017443576827304203,0.63,0.38,629.0,16703.13707830867
2013-03-01,,,,,0.628,0.396,574.0,14950.13502291113
2013-03-02,,,,,0.629,0.384,1425.0,17640.01961656581
2013-03-03,,,,,0.628,0.383,299.0,19932.36942214159
2013-03-04,8.189498649459946,18.73218437399729,0.03524541412325873,0.021194320813351944,0.62,0.391,102.0,19040.81899613736
2013-03-05,6.567302075262919,22.824351039177248,0.03635199259580869,0.021478620285162835,0.62,0.394,110.0,20294.16567499319
2013-03-06,6.227156174627238,17.54931720136793,0.03627825434749074,0.02190239526979712,0.611,0.397,198.0,19355.3033250239
2013-03-07,5.585718363512659,19.60908668121846,0.03600338173045429,0.021455528189735392,0.614,0.394,252.0,19407.82628639592
2013-03-08,5.052877495400566,19.56917736524928,0.03611315808896452,0.0217657919686801,0.596,0.404,158.0,19858.14382323884
2013-03-09,,,,,0.604,0.4,160.0,18771.90727374371
2013-03-10,,,,,0.612,0.397,134.0,15709.01834695773
2013-03-11,,,,,0.611,0.399,116.0,14617.93489808813
2013-03-12,,,,,0.597,0.404,140.0,16722.91117710586
2013-03-13,7.66534707057007,16.566708532645777,0.03595094435082435,0.021146622055775874,0.617,0.394,466.0,17973.94856682907
2013-03-14,9.743393749594935,15.487820714266187,0.03629928172328349,0.021148184028347478,0.612,0.398,175.0,17565.03467904773
2013-03-15,5.67760537974573,11.031396328613843,0.03540621187072444,0.020125333093888385,0.612,0.398,156.0,16594.91230580996
2013-03-16,,,,,0.603,0.401,92.0,13754.15068617775
2013-03-17,,,,,0.604,0.402,103.0,13724.85771548641
2013-03-18,9.727944713427789,15.401819729857424,0.03588257398840404,0.021040181806586303,0.607,0.393,88.0,14162.45559269459
2013-03-19,4.966176070893244,13.888287307746442,0.0350502025962481,0.02068725742597067,0.608,0.398,106.0,17416.68134060095
2013-03-20,6.5935798602106415,14.034607763210833,0.03577139597909464,0.02062435617861941,0.616,0.406,111.0,15649.08758627878
2013-03-21,,,,,0.601,0.398,86.0,16313.415421791
2013-03-22,8.345318050357374,15.693952250975416,0.03456458957076484,0.02095278020957415,0.617,0.388,99.0,15126.72901743525
2013-03-23,,,,,0.605,0.398,118.0,15400.05121726979
2013-03-24,,,,,0.62,0.383,156.0,13194.55967652758
2013-03-25,,,,,0.614,0.391,132.0,13312.3810067595
2013-03-26,4.125048306010861,10.540491354224486,0.03500843436145795,0.02102095460347167,0.615,0.393,180.0,15162.0954338537
2013-03-27,6.754428334002448,16.649207152454807,0.03425617670371113,0.019861009872983063,0.614,0.393,120.0,16692.83211888088
2013-03-28,6.781380626906788,15.614164398941325,0.03421995825265668,0.021422359757466817,0.614,0.394,124.0,17649.50447444087
2013-03-29,8.30059552984601,14.465923738072584,0.03452555765331103,0.021149935611382766,0.628,0.387,112.0,17413.46437704744
2013-03-30,,,,,0.62,0.386,90.0,15261.66316399768
2013-03-31,,,,,0.622,0.383,72.0,13341.36975224739
2013-04-01,8.523265442714143,13.048735416502092,0.03410185218685341,0.02056933043786333,0.624,0.383,66.0,13506.5
2013-04-02,10.645256270878496,9.424809728755214,0.0340160276980026,0.020306919868407942,0.612,0.394,81.0,14701.0
2013-04-03,13.80326276634554,12.728200981111122,0.03500832841292767,0.021627552717113363,0.623,0.384,90.0,15749.0
2013-04-04,7.001925697616509,12.984139039567058,0.03468004274581847,0.021125107710909894,0.625,0.384,119.0,15229.0
2013-04-05,9.349342705389253,14.108385493120704,0.03316214931617005,0.019273940918345445,0.621,0.383,120.0,14638.0
2013-04-06,,,,,0.628,0.381,147.0,15789.5
2013-04-07,,,,,0.633,0.3779999999999999,180.0,15914.0
2013-04-08,,13.936251460861792,0.03353052721118017,0.01899562583166807,0.632,0.377,220.0,16235.5
2013-04-09,6.747447174832115,14.061729652033415,0.03369876110682365,0.019292495094212592,0.624,0.3779999999999999,195.0,15057.5
2013-04-10,9.556735057665854,13.923046549889257,0.03386987540092673,0.019571410833995655,0.617,0.39,191.0,15659.0
2013-04-11,14.331350679532516,14.161144815781713,0.03452387677757752,0.02053383779356149,0.62,0.386,203.0,13596.5
2013-04-12,10.21697481123585,14.152976406257736,0.03303051910323231,0.019493672109363508,0.622,0.38,194.0,12216.5
2013-04-13,7.536120597763381,,,,0.615,0.385,225.0,15217.0
2013-04-14,,,,,0.613,0.384,274.0,16302.5
2013-04-15,12.665494534900265,14.322735955672039,0.03280916651442185,0.019296521134547762,0.622,0.3779999999999999,295.0,15073.0
2013-04-16,10.738334631194673,14.038508845692993,0.0321761768262641,0.018717816326649234,0.615,0.382,331.0,15224.0
2013-04-17,10.447845022670196,12.259901612382416,0.03168847079827897,0.01827900010633568,0.616,0.382,211.0,16053.5
2013-04-18,9.943125726647017,13.976272253767828,0.03299239676393485,0.019506614738483856,0.621,0.379,163.0,16441.0
2013-04-19,7.681191120461198,14.781505762725386,0.03363866449779433,0.019428164564511394,0.62,0.382,135.0,16926.5
2013-04-20,,,,,0.62,0.377,122.0,16808.5
2013-04-21,,,,,0.62,0.382,158.0,17380.5
2013-04-22,6.267107852336237,14.626556558692714,0.03281815028225775,0.019584797011114687,0.627,0.374,164.0,15394.0
2013-04-23,8.127270167056997,14.57771341849682,0.03262457299866328,0.01883876319451765,0.614,0.385,155.0,15475.0
2013-04-24,7.8562975163319795,14.785407389605094,0.03256221928240345,0.016280475382270242,0.614,0.385,166.0,16728.0
2013-04-25,9.418703634982625,11.468353303160253,0.03255360035944724,0.017042115315152276,0.617,0.38,137.0,12159.5
2013-04-26,13.195121922093511,16.007153099025047,0.03164636598670544,0.01820495883604062,0.622,0.3779999999999999,127.0,14329.0
2013-04-27,,,,,0.622,0.376,155.0,14705.5
2013-04-28,,,,,0.622,0.374,164.0,13896.5
2013-04-29,,,,,0.632,0.362,158.0,12959.0
2013-04-30,6.8246424679625814,11.228069972225814,0.02863237066852881,0.016448325064634374,0.621,0.379,163.0,13001.0
2013-05-01,,,,,0.617,0.382,154.0,14219.5
2013-05-02,8.51185971877653,14.963672990998125,0.03159691105007388,0.018250868384669345,0.623,0.374,157.0,14311.0
2013-05-03,,,,,0.616,0.381,137.0,13578.5
2013-05-04,,,,,0.624,0.375,137.0,12711.5
2013-05-05,,,,,0.615,0.381,120.0,11508.0
2013-05-06,5.574743379337186,12.194839138230646,0.03244631869411926,0.018251560227248106,0.628,0.367,106.0,11264.0
2013-05-07,10.292085751166638,14.878373634709577,0.0328520616884185,0.019310726732643523,0.613,0.384,105.0,13430.5
2013-05-08,13.532090376564408,14.950224855270706,0.03243963418248068,0.0183766332863471,0.621,0.376,147.0,15030.5
2013-05-09,10.208514235146815,15.84683059193943,0.03243761718259415,0.01886163033878469,0.62,0.374,147.0,16101.0
2013-05-10,9.821459861097788,14.058503409608697,0.03197978098974803,0.018533968782727284,0.622,0.373,141.0,16174.0
2013-05-11,,,,,0.621,0.373,185.0,15704.0
2013-05-12,,,,,0.628,0.367,140.0,14372.5
2013-05-13,,,,,0.622,0.368,130.0,16202.5
2013-05-14,10.429044016911917,15.959591824715204,0.03368921797475886,0.019640458850693016,0.62,0.374,150.0,16745.0
2013-05-15,8.905090799320114,15.751145542745903,0.03409554508257173,0.01920842231428224,0.622,0.369,160.0,17216.0
2013-05-16,6.496855006397642,16.285140005408394,0.03370111127566809,0.019192803192089363,0.628,0.371,197.0,17043.0
2013-05-17,,,,,0.625,0.371,210.0,16481.0
2013-05-18,,,,,0.624,0.373,256.0,15977.0
2013-05-19,,,,,0.621,0.376,308.0,17197.0
2013-05-20,6.840912827548379,15.140918728194865,,,0.626,0.371,374.0,15149.88228824964
2013-05-21,7.143994941795201,17.92001794420703,0.0357556114182403,0.02083898874718337,0.623,0.371,295.0,16420.89692116059
2013-05-22,7.646714050058505,16.93254498192761,,,0.619,0.374,326.0,18357.28473397915
2013-05-23,7.069678996879266,15.521442542169964,0.03399023395906213,0.018802096502395425,0.618,0.373,250.0,10065.91217769512
2013-05-24,9.672177916624156,14.426912634451222,,,0.617,0.374,219.0,6901.730912935069
2013-05-25,,,,,0.628,0.366,142.0,9381.586235676315
2013-05-26,,,,,0.607,0.385,260.0,6896.458920021931
2013-05-27,7.07704290641068,18.20572927917232,,,0.621,0.367,160.0,5913.5
2013-05-28,8.716314734081429,20.103426321855643,0.03466052266525561,0.018769940315785466,0.627,0.369,346.0,6405.5
2013-05-29,6.578649951462687,,,,0.625,0.366,315.0,5421.0
2013-05-30,13.244503059999998,12.63850445,0.03465,0.019338165,0.63,0.364,172.0,3881.5
2013-05-31,10.0877312,7.470955799999999,,,0.632,0.357,330.0,8136.5
2013-06-01,,,,,0.632,0.36,592.0,5726.5
2013-06-02,,,,,0.609,0.365,109.0,3426.0
2013-06-03,9.477282618447353,11.425464497939457,0.03401328581275553,0.018475232851035077,0.629,0.358,159.0,5628.0
2013-06-04,9.909442400000001,18.47175309,,,0.621,0.364,131.0,6069.0
2013-06-05,,,0.0347,,0.585,0.392,156.0,7291.0
2013-06-06,,,,,0.6409999999999999,0.347,325.0,8664.5
2013-06-07,,,,,0.637,0.354,321.0,11661.94753674889
2013-06-08,,,,,0.63,0.358,265.0,14614.0
2013-06-09,,,,,0.627,0.363,220.0,15259.5
2013-06-10,,,,,0.59,0.369,,15673.5
2013-06-11,,,0.03491151554538702,,0.607,0.356,,17533.0
2013-06-12,,,0.03572027338962969,,0.61,0.354,,19580.5
2013-06-13,,,,,0.608,0.355,,19452.5
2013-06-14,,,,,0.608,0.354,,17889.5
2013-06-15,,,,,0.602,0.355,,16396.0
2013-06-16,,,,,0.602,0.354,,15837.5
2013-06-17,7.286903326063663,11.952195012202107,0.03386454535146041,0.017280757324551393,0.593,0.362,,15595.5
2013-06-18,,,,,0.596,0.358,,17486.5
2013-06-19,11.501810958721896,16.4175190251792,0.032032,,0.607,0.354,,20884.5
2013-06-20,5.36329710433844,17.297170821441576,,,0.614,0.35,,22777.0
2013-06-21,6.362951098697955,12.39135733960579,,,0.604,0.354,,17856.0
2013-06-22,,,,,0.601,0.36,,18391.5
2013-06-23,,,,,0.607,0.355,,15252.0
2013-06-24,,,,,0.602,0.356,,14232.5
2013-06-25,7.307629509272448,13.76212360214685,0.03591422742072375,0.020157850379799665,0.601,0.36,,16450.0
2013-06-26,8.009371383662135,12.288923320725067,0.0352,,0.605,0.357,,17504.0
2013-06-27,9.30973015950633,12.73514352,0.03505,,0.609,0.352,,16787.0
2013-06-28,,,,,,,,16872.5
2013-06-29,,,,,,,,9114.5
2013-06-30,,,,,,,,13433.0
2013-07-01,7.6364384863347565,9.872172338980077,,,,,,12284.5
2013-07-02,8.923684739802356,13.896267888354895,0.03455,,0.616,0.357,,15556.5
2013-07-03,10.883983664350563,9.248862806345949,,,0.617,0.354,,14375.0
2013-07-04,7.020933753899269,9.446329169909863,,,0.619,0.35,,14387.5
2013-07-05,9.17588014591465,7.339244850126718,0.0346,,0.631,0.352,,12546.5
2013-07-06,,,,,0.616,0.351,,11600.5
2013-07-07,,,,,0.623,0.349,,11301.5
2013-07-08,1.7765380018506582,12.87426616271579,,,0.613,0.354,,14173.5
2013-07-09,2.1011000858519315,13.295111897181872,,,0.614,0.353,,13875.0
2013-07-10,11.106237907778969,9.5538316324364,0.04143477783441206,0.023122549114079006,0.614,0.35,,13770.0
2013-07-11,13.221590545390116,9.0529548,,,0.627,0.338,,12692.0
2013-07-12,4.7476395,11.38950846,,,0.623,0.342,,13753.0
2013-07-13,,,,,0.62,0.345,,14313.0
2013-07-14,,,,,0.619,0.347,,14754.5
2013-07-15,11.025003907152131,7.537406317471436,0.03257015075622403,0.017390264058204215,0.617,0.348,,14109.0
2013-07-16,6.600233415460357,9.177567414347926,,,0.61,0.338,,12330.5
2013-07-17,1.063971227091828,12.38871705727398,,,0.602,0.346,,13769.5
2013-07-18,2.5451447700000003,14.9212,0.033,0.0184173,0.596,0.353,,16480.5
2013-07-19,5.94229955625,15.7824406125,,,0.598,0.351,,18545.0
2013-07-20,,,,,0.599,0.347,,16938.5
2013-07-21,,,,,0.611,0.338,,14273.0
2013-07-22,11.540794819513781,9.731165559194226,,,0.609,0.34,,15527.0
2013-07-23,7.417797623576879,8.781199241768753,,,0.61,0.339,,13442.5
2013-07-24,9.167255621008962,9.00205401602243,,,0.606,0.341,,13584.5
2013-07-25,8.547302678406284,11.160276045339689,,,0.604,0.339,,14803.5
2013-07-26,6.007992500884331,14.059509373863937,0.0349494074645928,0.01999027918611003,0.603,0.343,,17500.5
2013-07-27,,,,,0.552,0.337,,17987.0
2013-07-28,,,,,0.561,0.331,,16692.0
2013-07-29,,,,,0.499,0.307,,15399.5
2013-07-30,,,,,0.595,0.355,,17688.0
2013-07-31,,,,,0.589,0.354,,16005.5
2013-08-01,5.723811403846807,12.474571823891116,0.03169177022006393,0.016749047398483742,0.546,0.337,,15312.5
2013-08-02,6.161022474658265,11.370145387500001,0.03534475601625151,0.019644330739301413,0.593,0.358,,16499.0
2013-08-03,,,,,0.589,0.359,,14861.5
2013-08-04,,,,,0.501,0.327,,12540.0
2013-08-05,,,,,,,,12280.5
2013-08-06,7.671233381397013,13.905334707786055,,,0.511,0.217,,14752.5
2013-08-07,5.34711422477555,7.525294470521015,,,0.606,0.356,,14112.0
2013-08-08,7.670819660138269,15.356237536751548,,,,,,17512.5
2013-08-09,5.699858146869832,14.71072938858105,,,0.584,0.395,,21044.0
2013-08-10,,,,,,,,15244.5
2013-08-11,,,,,,,,10867.0
2013-08-12,4.979533076064028,13.770502200739426,,,0.605,0.373,565.0,14094.0
2013-08-13,4.611673180909434,15.196431632516463,,,0.5920000000000001,0.375,1077.0,17828.5
2013-08-14,,,0.03475,,0.605,0.377,633.0,16333.0
2013-08-15,,,,,0.606,0.3779999999999999,262.0,15104.5
2013-08-16,,,,,0.603,0.383,131.0,14707.0
2013-08-17,,,,,,,,13943.5
2013-08-18,,,,,,,,13898.0
2013-08-19,,,0.03798722869835527,,,,,13693.0
2013-08-20,,,0.03600653397630883,,,,,11817.5
2013-08-21,,,,,,,,9447.5
2013-08-22,,,0.03900964046370068,,,,,9977.0
2013-08-23,,,0.03564499143817842,,,,,13908.0
2013-08-24,,,,,,,,14888.5
2013-08-25,,,,,,,,14296.0
2013-08-26,,,0.03495156855880856,,,,,14047.5
2013-08-27,,,,,,,,15479.0
2013-08-28,,,0.0328,,,,,14459.5
2013-08-29,,,,,,,,16017.5
2013-08-30,,,0.03305,,,,,16649.5
2013-08-31,,,,,,,,16704.0
2013-09-01,,,,,,,,16690.0
2013-09-02,,,,,,,,16017.0
2013-09-03,,,,,,,,13777.0
2013-09-04,,,0.03415184617547319,,,,,12467.5
2013-09-05,,,,,,,,11741.0
2013-09-06,,,0.03305,,,,,11418.5
2013-09-07,,,,,,,,10117.5
2013-09-08,,,,,,,,9453.0
2013-09-09,,,,,,,,9967.5
2013-09-10,,,0.0332,,,,,10911.5
2013-09-11,,,,,,,,13138.0
2013-09-12,,,,,,,,14278.5
2013-09-13,7.9620385685344175,10.420626357812303,0.03385,,,,,14002.5
